"Sample","QueryID","SubjectID","Identity","Evalue","Bitscore","AlignmentLength","Coverage","Species","Mycotoxin","Cancer_Association","Mechanism","Evidence_Level","Relevance_Level","Confidence"
"HT07RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_10305","NG_055731",96.491,5.94e-47,189,114,109.99974,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT07RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_8906","NG_055731",96.491,6.35e-47,189,114,109.99974,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT09RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_4332","NG_055731",96.491,6.4e-47,189,114,109.99974,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT09RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_7663","NG_055731",96.491,6.3e-47,189,114,109.99974,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT09RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_7664","NG_055731",96.491,6.4e-47,189,114,109.99974,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT09RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_17401","NG_055731",93.023,6.4e-47,189,129,119.99967,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT10RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_1390","NG_055731",93.651,6.3e-47,189,126,118.00026,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_52413","NG_055731",93.6,2.3e-46,187,125,117,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_11922","NG_055731",97.273,2.3e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_11923","NG_055731",97.273,2.3e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_84645","NG_055731",96.46,2.26e-46,187,113,108.9998,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES02RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_59890","NG_055731",97.273,2.3e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_54148","NG_055731",97.273,2.28e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_54149","NG_055731",97.273,2.28e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_54150","NG_055731",97.273,2.28e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_71676","NG_055731",96.46,2.28e-46,187,113,108.9998,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES03RB_L6.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_29374","NG_055731",90.278,2.19e-46,187,144,130.00032,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES05RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_58606","NG_055731",97.273,2.28e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES05RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_58607","NG_055731",97.273,2.28e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES05RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_58608","NG_055731",97.273,2.28e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT02RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_21804","NG_055731",92.969,2.28e-46,187,128,119.00032,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_12851","NG_055731",92.969,2.28e-46,187,128,119.00032,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_18603","NG_055731",97.273,2.28e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT04RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_8694","NG_055731",93.651,1.93e-46,187,126,118.00026,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT04RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_9735","NG_055731",96.491,2.28e-46,187,114,109.99974,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT05RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_2074","NG_055731",93.6,2.28e-46,187,125,117,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT05RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_21114","NG_055731",95.69,2.3e-46,187,116,111.0004,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT05RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_21116","NG_055731",95.69,2.3e-46,187,116,111.0004,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT06RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_16219","NG_055731",97.273,2.3e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT08RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_5611","NG_055731",96.46,2.28e-46,187,113,108.9998,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT09RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_9606","NG_055731",97.273,2.28e-46,187,110,107.0003,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_64849","NG_055731",96.429,8.21e-46,185,112,108.00048,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_5498","NG_055731",92.308,8.15e-46,185,130,120.0004,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_13913","NG_055731",92.308,8.28e-46,185,130,120.0004,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_16597","NG_055731",96.429,8.28e-46,185,112,108.00048,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_74397","NG_055731",97.248,8.21e-46,185,109,106.00032,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_26279","NG_055731",95.652,8.21e-46,185,115,109.9998,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES02RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_36031","NG_055731",92.308,8.28e-46,185,130,120.0004,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES03RB_L6.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_13039","NG_055731",93.548,8.28e-46,185,124,115.99952,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES04RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_1986","NG_055731",94.215,8.28e-46,185,121,114.00015,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES05RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_29446","NG_055731",93.548,8.28e-46,185,124,115.99952,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES05RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_6222","NG_055731",92.366,8.28e-46,185,131,120.99946,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES05RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_21908","NG_055731",91.729,8.28e-46,185,133,121.99957,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_11101","NG_055731",92.308,8.21e-46,185,130,120.0004,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_11102","NG_055731",92.308,8.21e-46,185,130,120.0004,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT04RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_4014","NG_055731",92.308,6.94e-46,185,130,120.0004,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT04RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_12925","NG_055731",95.652,6.94e-46,185,115,109.9998,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT04RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_18576","NG_055731",92.366,6.94e-46,185,131,120.99946,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT04RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_25624","NG_055731",93.548,8.21e-46,185,124,115.99952,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT04RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_25625","NG_055731",93.548,8.21e-46,185,124,115.99952,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT04RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_8441","NG_055731",93.548,8.28e-46,185,124,115.99952,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT05RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_6844","NG_055731",95.652,8.21e-46,185,115,109.9998,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT05RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_2663","NG_055731",95.652,8.21e-46,185,115,109.9998,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT06RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_26385","NG_055731",93.548,7.81e-46,185,124,115.99952,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT06RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_26386","NG_055731",93.548,7.81e-46,185,124,115.99952,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT06RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_26387","NG_055731",93.548,8.28e-46,185,124,115.99952,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT06RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_11007","NG_055731",92.308,8.21e-46,185,130,120.0004,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT07RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_18414","NG_055731",94.958,8.21e-46,185,119,113.00002,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT07RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_19324","NG_055731",92.969,8.21e-46,185,128,119.00032,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT08RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_4674","NG_055731",93.548,8.21e-46,185,124,115.99952,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"HT08RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_4675","NG_055731",93.548,8.21e-46,185,124,115.99952,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_24197","NG_055731",93.496,2.98e-45,183,123,115.00008,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_33960","NG_055731",96.396,2.91e-45,183,111,106.99956,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_33961","NG_055731",96.396,2.91e-45,183,111,106.99956,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_33962","NG_055731",96.396,2.91e-45,183,111,106.99956,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_64848","NG_055731",97.222,2.98e-45,183,108,104.99976,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_51871","NG_055731",97.222,2.98e-45,183,108,104.99976,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_51872","NG_055731",97.222,2.98e-45,183,108,104.99976,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_51873","NG_055731",97.222,2.98e-45,183,108,104.99976,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_62383","NG_055731",92.248,2.98e-45,183,129,118.99992,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_62384","NG_055731",92.248,2.98e-45,183,129,118.99992,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_69964","NG_055731",97.222,2.95e-45,183,108,104.99976,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_95099","NG_055731",97.222,2.95e-45,183,108,104.99976,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES01RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_95109","NG_055731",97.222,2.95e-45,183,108,104.99976,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES02RT.unmapped_1_classified_fungi_90pct_coverage_filtered_hits","contig_50310","NG_055731",94.167,2.98e-45,183,120,113.0004,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES02RT.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_52458","NG_055731",92.248,2.95e-45,183,129,118.99992,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
"ES03RB.unmapped_2_classified_fungi_90pct_coverage_filtered_hits","contig_16213","NG_055731",92.308,2.95e-45,183,130,120.0004,"Aspergillus flavus","Aflatoxin","Liver cancer","DNA adducts, mutation, genotoxicity","WHO Class 1 (toxin)","1_Direct","Medium"
